facilityID,siteID,name,county,huc8,type,aquifer,latitude,longitude,sampleDate,year,doy,projectCode,cas_rn,analyte,fraction,relDepth,result,unit,detect,detectLimit,quantFlag,quantLimit,method,colMethod,resultType,matrix,medium,qualFlag,remark
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,5/30/2007 10:30,2007,150,SHALLAKE,16887-00-6,Chloride,Total,,28,mg/l,TRUE,1,,,300,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,5/30/2007 10:30,2007,150,SHALLAKE,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.05,mg/l,FALSE,0.05,,,350.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,5/30/2007 10:30,2007,150,SHALLAKE,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,3,mg/l,TRUE,0.1,,,351.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,5/30/2007 10:30,2007,150,SHALLAKE,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.05,mg/l,FALSE,0.05,,,353.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,5/30/2007 10:30,2007,150,SHALLAKE,14265-44-2,Orthophosphate (as P),Dissolved,,0.04,mg/l,TRUE,0.02,,,365.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,5/30/2007 10:30,2007,150,SHALLAKE,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.17,mg/l,TRUE,0.02,,,365.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,5/30/2007 10:30,2007,150,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,,73,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,5/30/2007 10:30,2007,150,SHALLAKE,TSS,Total suspended solids,NonFilt,,64,mg/l,TRUE,1,,,I3765,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/14/2007 15:00,2007,165,SHALLAKE,TDS,Total dissolved solids,Dissolved,,350,mg/l,TRUE,1,,,160.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/14/2007 15:00,2007,165,SHALLAKE,TFSS,Fixed suspended solids,NonFilt,,24,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/14/2007 15:00,2007,165,SHALLAKE,TVSS,Volatile Suspended Solids,NonFilt,,24,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/14/2007 15:00,2007,165,SHALLAKE,16887-00-6,Chloride,Total,,30,mg/l,TRUE,1,,,300,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/14/2007 15:00,2007,165,SHALLAKE,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.05,mg/l,FALSE,0.05,,,350.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/14/2007 15:00,2007,165,SHALLAKE,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,3,mg/l,TRUE,0.1,,,351.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/14/2007 15:00,2007,165,SHALLAKE,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.05,mg/l,FALSE,0.05,,,353.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/14/2007 15:00,2007,165,SHALLAKE,14265-44-2,Orthophosphate (as P),Dissolved,,0.02,mg/l,FALSE,0.02,,,365.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/14/2007 15:00,2007,165,SHALLAKE,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.1,mg/l,TRUE,0.02,,,365.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/14/2007 15:00,2007,165,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,,68,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/14/2007 15:00,2007,165,SHALLAKE,TSS,Total suspended solids,NonFilt,,48,mg/l,TRUE,1,,,I3765,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/28/2007 15:30,2007,179,SHALLAKE,TFSS,Fixed suspended solids,NonFilt,,20,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/28/2007 15:30,2007,179,SHALLAKE,TVSS,Volatile Suspended Solids,NonFilt,,30,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/28/2007 15:30,2007,179,SHALLAKE,TDS,Total dissolved solids,Dissolved,,360,mg/l,TRUE,1,,,2540-C,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/28/2007 15:30,2007,179,SHALLAKE,16887-00-6,Chloride,Total,,30,mg/l,TRUE,1,,,300,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/28/2007 15:30,2007,179,SHALLAKE,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.05,mg/l,FALSE,0.05,,,350.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/28/2007 15:30,2007,179,SHALLAKE,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,2.8,mg/l,TRUE,0.1,,,351.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/28/2007 15:30,2007,179,SHALLAKE,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.05,mg/l,FALSE,0.05,,,353.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/28/2007 15:30,2007,179,SHALLAKE,14265-44-2,Orthophosphate (as P),Dissolved,,0.02,mg/l,FALSE,0.02,,,365.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/28/2007 15:30,2007,179,SHALLAKE,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.11,mg/l,TRUE,0.02,,,365.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/28/2007 15:30,2007,179,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,,68,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/28/2007 15:30,2007,179,SHALLAKE,TSS,Total suspended solids,NonFilt,,50,mg/l,TRUE,1,,,I3765,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,7/9/2007 17:00,2007,190,SHALLAKE,TFSS,Fixed suspended solids,NonFilt,,25,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,7/9/2007 17:00,2007,190,SHALLAKE,TVSS,Volatile Suspended Solids,NonFilt,,37,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,7/9/2007 17:00,2007,190,SHALLAKE,TDS,Total dissolved solids,Dissolved,,370,mg/l,TRUE,1,,,2540-C,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,7/9/2007 17:00,2007,190,SHALLAKE,16887-00-6,Chloride,Total,,32,mg/l,TRUE,1,,,300,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,7/9/2007 17:00,2007,190,SHALLAKE,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.05,mg/l,FALSE,0.05,,,350.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,7/9/2007 17:00,2007,190,SHALLAKE,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,3.2,mg/l,TRUE,0.1,,,351.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,7/9/2007 17:00,2007,190,SHALLAKE,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.05,mg/l,FALSE,0.05,,,353.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,7/9/2007 17:00,2007,190,SHALLAKE,14265-44-2,Orthophosphate (as P),Dissolved,,0.02,mg/l,FALSE,0.02,,,365.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,7/9/2007 17:00,2007,190,SHALLAKE,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.13,mg/l,TRUE,0.02,,,365.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,7/9/2007 17:00,2007,190,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,,68,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,7/9/2007 17:00,2007,190,SHALLAKE,TSS,Total suspended solids,NonFilt,,62,mg/l,TRUE,1,,,I3765,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,7/23/2007 10:20,2007,204,SHALLAKE,TFSS,Fixed suspended solids,NonFilt,,14,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,7/23/2007 10:20,2007,204,SHALLAKE,TVSS,Volatile Suspended Solids,NonFilt,,45,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,7/23/2007 10:20,2007,204,SHALLAKE,TDS,Total dissolved solids,Dissolved,,360,mg/l,TRUE,1,,,2540-C,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,7/23/2007 10:20,2007,204,SHALLAKE,16887-00-6,Chloride,Total,,34,mg/l,TRUE,1,,,300,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,7/23/2007 10:20,2007,204,SHALLAKE,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.05,mg/l,FALSE,0.05,,,350.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,7/23/2007 10:20,2007,204,SHALLAKE,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,3.2,mg/l,TRUE,0.1,,,351.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,7/23/2007 10:20,2007,204,SHALLAKE,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.05,mg/l,FALSE,0.05,,,353.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,7/23/2007 10:20,2007,204,SHALLAKE,14265-44-2,Orthophosphate (as P),Dissolved,,0.02,mg/l,FALSE,0.02,,,365.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,7/23/2007 10:20,2007,204,SHALLAKE,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.13,mg/l,TRUE,0.02,,,365.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,7/23/2007 10:20,2007,204,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,,120,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,7/23/2007 10:20,2007,204,SHALLAKE,TSS,Total suspended solids,NonFilt,,59,mg/l,TRUE,1,,,I3765,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/13/2007 9:20,2007,225,SHALLAKE,TDS,Total dissolved solids,Dissolved,,340,mg/l,TRUE,1,,,160.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/13/2007 9:20,2007,225,SHALLAKE,TFSS,Fixed suspended solids,NonFilt,,18,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/13/2007 9:20,2007,225,SHALLAKE,TVSS,Volatile Suspended Solids,NonFilt,,35,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/13/2007 9:20,2007,225,SHALLAKE,16887-00-6,Chloride,Total,,31,mg/l,TRUE,1,,,300,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/13/2007 9:20,2007,225,SHALLAKE,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.05,mg/l,FALSE,0.05,,,350.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/13/2007 9:20,2007,225,SHALLAKE,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,2.8,mg/l,TRUE,0.1,,,351.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/13/2007 9:20,2007,225,SHALLAKE,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.05,mg/l,FALSE,0.05,,,353.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/13/2007 9:20,2007,225,SHALLAKE,14265-44-2,Orthophosphate (as P),Dissolved,,0.02,mg/l,FALSE,0.02,,,365.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/13/2007 9:20,2007,225,SHALLAKE,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.11,mg/l,TRUE,0.02,,,365.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/13/2007 9:20,2007,225,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,,100,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/13/2007 9:20,2007,225,SHALLAKE,TSS,Total suspended solids,NonFilt,,53,mg/l,TRUE,1,,,I3765,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/29/2007 11:00,2007,241,SHALLAKE,TFSS,Fixed suspended solids,NonFilt,,16,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/29/2007 11:00,2007,241,SHALLAKE,TVSS,Volatile Suspended Solids,NonFilt,,24,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/29/2007 11:00,2007,241,SHALLAKE,TDS,Total dissolved solids,Dissolved,,310,mg/l,TRUE,1,,,2540-C,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/29/2007 11:00,2007,241,SHALLAKE,16887-00-6,Chloride,Total,,26,mg/l,TRUE,1,,,300,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/29/2007 11:00,2007,241,SHALLAKE,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.05,mg/l,FALSE,0.05,,,350.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/29/2007 11:00,2007,241,SHALLAKE,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,1.8,mg/l,TRUE,0.1,,,351.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/29/2007 11:00,2007,241,SHALLAKE,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.05,mg/l,FALSE,0.05,,,353.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/29/2007 11:00,2007,241,SHALLAKE,14265-44-2,Orthophosphate (as P),Dissolved,,0.02,mg/l,FALSE,0.02,,,365.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/29/2007 11:00,2007,241,SHALLAKE,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.11,mg/l,TRUE,0.02,,,365.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/29/2007 11:00,2007,241,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,,59,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/29/2007 11:00,2007,241,SHALLAKE,TSS,Total suspended solids,NonFilt,,40,mg/l,TRUE,1,,,I3765,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,9/19/2007 15:20,2007,262,SHALLAKE,TDS,Total dissolved solids,Dissolved,,310,mg/l,TRUE,1,,,160.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,9/19/2007 15:20,2007,262,SHALLAKE,TFSS,Fixed suspended solids,NonFilt,,10,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,9/19/2007 15:20,2007,262,SHALLAKE,TVSS,Volatile Suspended Solids,NonFilt,,28,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,9/19/2007 15:20,2007,262,SHALLAKE,ALK-TOT,"Alkalinity, total",Total,,140,mg/l CaCO3,TRUE,1,,,2320-B,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,9/19/2007 15:20,2007,262,SHALLAKE,16887-00-6,Chloride,Total,,26,mg/l,TRUE,1,,,300,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,9/19/2007 15:20,2007,262,SHALLAKE,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.05,mg/l,FALSE,0.05,,,350.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,9/19/2007 15:20,2007,262,SHALLAKE,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,2.5,mg/l,TRUE,0.1,,,351.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,9/19/2007 15:20,2007,262,SHALLAKE,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.05,mg/l,FALSE,0.05,,,353.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,9/19/2007 15:20,2007,262,SHALLAKE,14265-44-2,Orthophosphate (as P),Dissolved,,0.02,mg/l,TRUE,0.02,,,365.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,9/19/2007 15:20,2007,262,SHALLAKE,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.11,mg/l,TRUE,0.02,,,365.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,9/19/2007 15:20,2007,262,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,,110,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,9/19/2007 15:20,2007,262,SHALLAKE,TSS,Total suspended solids,NonFilt,,38,mg/l,TRUE,1,,,I3765,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,10/3/2007 11:00,2007,276,SHALLAKE,TFSS,Fixed suspended solids,NonFilt,,4,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,10/3/2007 11:00,2007,276,SHALLAKE,TVSS,Volatile Suspended Solids,NonFilt,,30,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,10/3/2007 11:00,2007,276,SHALLAKE,ALK-TOT,"Alkalinity, total",Total,,160,mg/l CaCO3,TRUE,1,,,2320-B,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,10/3/2007 11:00,2007,276,SHALLAKE,TDS,Total dissolved solids,Dissolved,,300,mg/l,TRUE,1,,,2540-C,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,10/3/2007 11:00,2007,276,SHALLAKE,16887-00-6,Chloride,Total,,25,mg/l,TRUE,1,,,300,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,10/3/2007 11:00,2007,276,SHALLAKE,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.05,mg/l,FALSE,0.05,,,350.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,10/3/2007 11:00,2007,276,SHALLAKE,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,2.2,mg/l,TRUE,0.1,,,351.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,10/3/2007 11:00,2007,276,SHALLAKE,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.05,mg/l,FALSE,0.05,,,353.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,10/3/2007 11:00,2007,276,SHALLAKE,14265-44-2,Orthophosphate (as P),Dissolved,,0.02,mg/l,FALSE,0.02,,,365.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,10/3/2007 11:00,2007,276,SHALLAKE,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.11,mg/l,TRUE,0.02,,,365.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,10/3/2007 11:00,2007,276,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,,83,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,10/3/2007 11:00,2007,276,SHALLAKE,TSS,Total suspended solids,NonFilt,,34,mg/l,TRUE,1,,,I3765,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,4/29/2008 11:40,2008,120,SHALLAKE,TFSS,Fixed suspended solids,NonFilt,,27,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,4/29/2008 11:40,2008,120,SHALLAKE,TVSS,Volatile Suspended Solids,NonFilt,,29,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,4/29/2008 11:40,2008,120,SHALLAKE,TDS,Total dissolved solids,Dissolved,,270,mg/l,TRUE,1,,,2540-C,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,4/29/2008 11:40,2008,120,SHALLAKE,16887-00-6,Chloride,Total,,23,mg/l,TRUE,1,,,300,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,4/29/2008 11:40,2008,120,SHALLAKE,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.05,mg/l,FALSE,0.05,,,350.1,DNRLAKE,Actual,SW,Water,,
